order_id,gender_category,product_line,product_name,size,units_sold,mrp,discount_applied,revenue,order_date,sales_channel,region,profit,month
2278,Men,Training,SuperRep Go,11,0.0,6110.030000000001,1.22,0.0,,Retail,pune,3638.15,
2279,Women,Lifestyle,Blazer Mid,6,0.0,6110.030000000001,0.0,0.0,2024-08-03,Retail,mumbai,766.72,8.0
2281,Kids,Lifestyle,Waffle One,M,2.0,6110.030000000001,0.0,12220.060000000001,2025-07-13,Retail,kolkata,1753.48,7.0
2282,Men,Running,Free RN,,0.0,6110.030000000001,0.26,0.0,,Retail,mumbai,-1002.46,
2283,Men,Soccer,Mercurial Superfly,10,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,delhi,468.59,
2284,Kids,Soccer,Mercurial Superfly,M,0.0,6110.030000000001,0.53,0.0,,Online,kolkata,1370.01,
2286,Women,Lifestyle,Waffle One,,0.0,6110.030000000001,0.0,0.0,2024-10-16,Online,bangalore,2419.09,10.0
2287,Women,Running,React Infinity,9,3.0,6110.030000000001,0.0,18330.090000000004,,Online,mumbai,-650.68,
2288,Women,Training,ZoomX Invincible,,0.0,6110.030000000001,0.25,0.0,,Retail,hyderabad,1570.91,
2289,Women,Running,Air Zoom,L,0.0,6110.030000000001,0.51,0.0,,Retail,mumbai,3161.45,
2290,Women,Training,Flex Trainer,L,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,546.66,
2292,Women,Running,Free RN,M,2.0,6110.030000000001,1.1,12085.639340000002,,Online,kolkata,1192.5,
2293,Women,Basketball,Air Jordan,XL,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,mumbai,2525.87,
2012,Women,Soccer,Phantom GT,,0.0,6110.030000000001,0.0,0.0,,Retail,hyderabad,-914.59,
2295,Kids,Lifestyle,Dunk Low,,0.0,6110.030000000001,0.81,0.0,,Retail,hyd,3901.16,
2296,Women,Soccer,Phantom GT,,0.0,6110.030000000001,0.0,0.0,,Online,delhi,-1188.86,
2297,Kids,Basketball,LeBron 20,M,0.0,6356.31,0.74,0.0,,Online,pune,454.97,
2298,Men,Training,SuperRep Go,,0.0,5571.14,0.49,0.0,,Retail,kolkata,3445.5,
2299,Kids,Soccer,Phantom GT,,2.0,6110.030000000001,0.77,12125.965538,,Online,hyderbad,2596.8,
2300,Men,Basketball,Air Jordan,L,3.0,6331.64,0.78,18846.759624000002,,Retail,delhi,3380.28,
2301,Men,Soccer,Mercurial Superfly,XL,0.0,7982.2,0.0,0.0,,Online,pune,-505.58,
2302,Women,Running,Air Zoom,XL,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,1489.99,
2303,Kids,Running,Free RN,L,2.0,2504.09,0.0,5008.18,,Retail,hyd,2971.55,
2304,Men,Training,Flex Trainer,11,0.0,6110.030000000001,0.0,0.0,,Online,hyd,2055.87,
2305,Kids,Running,Pegasus Turbo,L,0.0,4803.7,0.08,0.0,,Retail,mumbai,2794.61,
2306,Kids,Basketball,Air Jordan,,1.0,8267.56,0.29,8243.584076,,Retail,bangalore,476.25,
2307,Women,Running,Free RN,XL,2.0,9369.1,0.0,18738.2,,Retail,kolkata,2390.7,
2308,Men,Running,Pegasus Turbo,,0.0,6110.030000000001,0.65,0.0,,Online,bengaluru,2282.01,
2004,Kids,Lifestyle,Dunk Low,M,0.0,6110.030000000001,0.6,0.0,,Retail,bengaluru,-276.83,
2310,Men,Running,Air Zoom,XL,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,-1061.45,
2026,Women,Training,Flex Trainer,M,4.0,6110.030000000001,0.26,24376.575688,,Online,delhi,495.62,
2312,Kids,Soccer,Premier III,,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,249.56,
2313,Women,Training,SuperRep Go,M,0.0,6110.030000000001,0.0,0.0,,Online,delhi,480.74,
2314,Women,Soccer,Mercurial Superfly,M,2.0,6110.030000000001,0.86,12114.967484,,Retail,mumbai,1505.11,
2315,Men,Basketball,Kyrie Flytrap,M,0.0,9149.88,0.71,0.0,,Retail,hyderabad,143.06,
2316,Men,Soccer,Phantom GT,M,1.0,6110.030000000001,0.39,6086.200883,,Retail,delhi,3862.6,
2317,Men,Training,Flex Trainer,M,0.0,9695.44,1.06,0.0,2024-09-13,Online,kolkata,32.45,9.0
2318,Men,Soccer,Phantom GT,11,2.0,6110.030000000001,0.25,12189.509850000002,,Retail,delhi,1894.17,
2320,Kids,Running,Pegasus Turbo,XL,0.0,4033.28,0.0,0.0,,Retail,hyd,1265.74,
2321,Men,Lifestyle,Dunk Low,8,0.0,6110.030000000001,0.0,0.0,2024-06-10,Online,mumbai,-362.47,6.0
2322,Women,Running,Pegasus Turbo,L,0.0,8016.24,0.0,0.0,,Retail,delhi,1333.86,
2323,Men,Lifestyle,Dunk Low,,0.0,6537.29,0.0,0.0,,Online,bengaluru,-453.11,
2324,Women,Soccer,Mercurial Superfly,M,0.0,6110.030000000001,0.21,0.0,,Online,kolkata,2640.1,
2325,Men,Basketball,Zoom Freak,M,0.0,8031.83,0.56,0.0,,Online,kolkata,3954.38,
2326,Women,Lifestyle,Dunk Low,XL,4.0,9936.94,0.0,39747.76,,Retail,kolkata,2047.65,
2327,Men,Training,Flex Trainer,XL,4.0,6640.67,0.0,26562.68,,Retail,delhi,3402.41,
2328,Men,Lifestyle,Waffle One,6,2.0,6449.46,0.29,12861.513132,,Online,mumbai,39.69,
2329,Men,Basketball,Kyrie Flytrap,L,4.0,4981.26,0.0,19925.04,,Online,mumbai,1833.07,
2330,Women,Training,Flex Trainer,XL,0.0,6110.030000000001,0.06,0.0,,Online,mumbai,-648.08,
2331,Kids,Basketball,Kyrie Flytrap,L,0.0,9023.07,0.0,0.0,,Retail,mumbai,-304.92,
2333,Kids,Running,Free RN,,0.0,4638.25,0.0,0.0,,Online,hyd,-614.06,
2334,Women,Training,SuperRep Go,L,4.0,6110.030000000001,0.82,24239.711016000005,2024-06-06,Retail,mumbai,-80.25,6.0
2335,Women,Running,Free RN,XL,0.0,5620.64,0.0,0.0,2024-01-05,Online,mumbai,217.22,1.0
2336,Kids,Soccer,Mercurial Superfly,8,4.0,8482.43,0.0,33929.72,2023-10-22,Online,pune,3854.71,10.0
2337,Women,Training,SuperRep Go,,0.0,6110.030000000001,0.0,0.0,,Online,pune,3186.84,
2338,Women,Soccer,Premier III,XL,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,3529.93,
2339,Women,Basketball,LeBron 20,L,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,kolkata,3196.02,
2340,Women,Running,Free RN,7,3.0,6110.030000000001,0.91,18163.286181000003,,Online,mumbai,-425.99,
2341,Women,Lifestyle,Waffle One,11,0.0,6110.030000000001,0.0,0.0,,Online,hyd,-280.18,
2342,Women,Training,Metcon 7,XL,0.0,6110.030000000001,0.0,0.0,2024-08-19,Retail,kolkata,3463.09,8.0
2343,Women,Basketball,Zoom Freak,,0.0,7507.91,0.0,0.0,,Retail,kolkata,1900.24,
2345,Men,Running,React Infinity,,0.0,6110.030000000001,0.0,0.0,,Retail,hyderabad,3039.05,
2346,Men,Soccer,Phantom GT,7,0.0,6320.59,0.93,0.0,,Retail,mumbai,324.45,
2347,Men,Training,Flex Trainer,L,0.0,9653.35,0.0,0.0,,Retail,bangalore,3511.89,
2348,Kids,Training,Metcon 7,XL,0.0,6591.41,0.0,0.0,2025-04-29,Retail,delhi,2604.68,4.0
2349,Kids,Soccer,Tiempo Legend,10,3.0,6110.030000000001,0.0,18330.090000000004,2023-10-25,Online,delhi,-902.62,10.0
2350,Men,Running,Air Zoom,,4.0,8228.88,0.0,32915.52,,Retail,delhi,2494.5,
2351,Men,Basketball,LeBron 20,11,3.0,4179.34,0.0,12538.02,,Retail,pune,2363.69,
2352,Men,Basketball,LeBron 20,M,0.0,6110.030000000001,0.0,0.0,,Online,bangalore,599.21,
2353,Kids,Training,ZoomX Invincible,9,0.0,6110.030000000001,0.22,0.0,2024-10-03,Retail,bangalore,818.35,10.0
2354,Men,Basketball,Kyrie Flytrap,L,0.0,6110.030000000001,0.0,0.0,,Online,hyderbad,1445.09,
2355,Women,Lifestyle,Waffle One,L,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,bengaluru,-887.83,
2356,Men,Basketball,Air Jordan,L,0.0,6110.030000000001,0.0,0.0,,Retail,pune,543.26,
2357,Women,Lifestyle,Air Force 1,M,0.0,6110.030000000001,1.23,0.0,,Retail,bangalore,-1199.32,
2358,Men,Basketball,LeBron 20,M,4.0,6110.030000000001,0.0,24440.120000000003,,Online,pune,1819.6,
2360,Women,Training,Metcon 7,XL,0.0,6110.030000000001,0.85,0.0,,Online,hyderbad,1947.5,
2361,Kids,Training,Flex Trainer,L,0.0,6110.030000000001,1.06,0.0,,Retail,mumbai,1302.98,
2362,Women,Lifestyle,Blazer Mid,XL,2.0,6110.030000000001,1.04,12092.971376000001,,Online,bengaluru,3817.26,
2363,Kids,Running,Pegasus Turbo,XL,0.0,5419.15,1.08,0.0,,Retail,hyderbad,-597.61,
2364,Women,Lifestyle,Dunk Low,M,0.0,6110.030000000001,0.27,0.0,,Online,delhi,1414.23,
2365,Women,Running,React Infinity,10,0.0,6110.030000000001,0.0,0.0,,Online,hyderabad,3555.61,
2366,Kids,Lifestyle,Waffle One,M,0.0,6110.030000000001,0.63,0.0,,Retail,bangalore,3737.47,
2367,Kids,Lifestyle,Dunk Low,XL,4.0,6202.99,0.84,24603.539536,,Online,bangalore,-202.12,
2368,Women,Lifestyle,Waffle One,L,0.0,5582.98,0.0,0.0,2023-08-04,Retail,delhi,2369.28,8.0
2369,Men,Basketball,LeBron 20,XL,0.0,4248.21,0.5,0.0,,Online,hyderabad,2427.86,
2370,Men,Running,Pegasus Turbo,L,2.0,6110.030000000001,0.0,12220.060000000001,,Online,delhi,867.37,
2371,Kids,Training,Flex Trainer,,1.0,6110.030000000001,0.05,6106.974985000001,,Online,kolkata,3424.65,
2372,Men,Running,Free RN,,0.0,7624.86,0.0,0.0,2025-05-23,Online,kolkata,3365.96,5.0
2373,Women,Lifestyle,Air Force 1,XL,0.0,8637.25,0.35,0.0,,Retail,kolkata,2738.82,
2376,Men,Lifestyle,Dunk Low,XL,0.0,3718.82,0.88,0.0,,Online,delhi,-234.66,
2377,Men,Basketball,LeBron 20,,4.0,6110.030000000001,0.0,24440.120000000003,,Online,mumbai,2438.24,
2379,Men,Lifestyle,Air Force 1,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-04-09,Online,mumbai,3289.77,4.0
2380,Men,Soccer,Phantom GT,M,1.0,7932.85,0.0,7932.85,,Retail,delhi,2707.27,
2381,Kids,Lifestyle,Dunk Low,M,3.0,4834.65,1.02,14356.009709999998,,Retail,pune,213.96,
2382,Men,Lifestyle,Waffle One,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-03-09,Retail,mumbai,787.42,3.0
2384,Women,Training,SuperRep Go,,3.0,2070.97,1.25,6135.248625,,Online,delhi,42.89,
2385,Men,Training,Metcon 7,,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,1443.09,
2386,Men,Basketball,Kyrie Flytrap,M,0.0,2271.77,0.0,0.0,,Online,pune,2029.55,
2387,Women,Basketball,Kyrie Flytrap,,3.0,6110.030000000001,0.0,18330.090000000004,,Online,pune,1042.09,
2388,Kids,Running,Air Zoom,L,1.0,5321.46,0.0,5321.46,,Retail,bangalore,2587.26,
2389,Women,Basketball,Kyrie Flytrap,XL,0.0,7901.16,0.77,0.0,,Online,delhi,-406.39,
2002,Women,Training,ZoomX Invincible,XL,4.0,6820.42,0.0,27281.68,,Retail,kolkata,3842.85,
2392,Kids,Basketball,Zoom Freak,XL,0.0,8631.03,0.0,0.0,,Retail,bengaluru,1356.18,
2050,Kids,Training,ZoomX Invincible,L,0.0,6110.030000000001,1.19,0.0,,Retail,hyderabad,4.76,
2394,Kids,Lifestyle,Air Force 1,XL,0.0,6110.030000000001,0.2,0.0,2023-08-18,Online,delhi,-133.03,8.0
2395,Kids,Soccer,Premier III,XL,1.0,6110.030000000001,0.0,6110.030000000001,,Online,pune,85.0,
2396,Men,Basketball,Air Jordan,L,0.0,5967.92,0.03,0.0,,Retail,pune,859.93,
2397,Men,Soccer,Phantom GT,XL,0.0,6110.030000000001,0.0,0.0,2023-12-27,Retail,mumbai,3996.96,12.0
2398,Women,Soccer,Mercurial Superfly,L,0.0,4301.85,0.74,0.0,,Retail,bangalore,3888.42,
2025,Kids,Training,ZoomX Invincible,XL,4.0,6743.07,0.0,26972.28,2024-10-09,Online,pune,-277.41,10.0
2012,Kids,Running,Pegasus Turbo,,0.0,9220.15,0.0,0.0,,Retail,pune,2688.05,
2402,Kids,Running,React Infinity,,0.0,6437.85,0.0,0.0,2025-03-09,Online,mumbai,1231.3,3.0
2403,Women,Running,React Infinity,XL,0.0,6110.030000000001,1.13,0.0,,Retail,delhi,1309.54,
2404,Men,Lifestyle,Blazer Mid,XL,0.0,6110.030000000001,0.09,0.0,2024-01-25,Online,pune,-501.36,1.0
2405,Men,Basketball,Kyrie Flytrap,6,1.0,6110.030000000001,0.0,6110.030000000001,2024-11-17,Online,kolkata,69.95,11.0
2406,Men,Training,Metcon 7,L,4.0,6458.72,0.0,25834.88,2023-09-17,Online,mumbai,402.0,9.0
2407,Kids,Running,Free RN,6,0.0,9193.15,0.0,0.0,2023-12-30,Online,kolkata,521.77,12.0
2408,Men,Soccer,Premier III,XL,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,bengaluru,1731.86,
2409,Men,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,2993.72,
2410,Kids,Basketball,Air Jordan,,0.0,6110.030000000001,1.11,0.0,,Retail,hyderbad,1344.49,
2025,Men,Lifestyle,Blazer Mid,L,1.0,8903.17,0.0,8903.17,,Retail,kolkata,3808.81,
2412,Kids,Lifestyle,Blazer Mid,XL,1.0,4920.3,0.14,4913.41158,,Retail,mumbai,1135.72,
2413,Men,Training,Flex Trainer,XL,3.0,7005.67,0.15,20985.484485000004,,Retail,kolkata,2329.98,
2414,Women,Basketball,Air Jordan,XL,0.0,8141.8,0.0,0.0,2024-01-25,Online,hyd,-829.35,1.0
2415,Women,Running,Free RN,8,3.0,6178.39,0.0,18535.170000000002,,Retail,bangalore,73.75,
2416,Kids,Soccer,Mercurial Superfly,9,3.0,6245.23,1.15,18520.229564999998,,Retail,mumbai,3485.64,
2417,Men,Lifestyle,Dunk Low,,0.0,8293.38,1.12,0.0,,Retail,bengaluru,1727.06,
2418,Men,Soccer,Phantom GT,XL,0.0,9288.75,0.54,0.0,2025-04-29,Retail,mumbai,3110.43,4.0
2419,Men,Lifestyle,Dunk Low,L,0.0,8738.99,0.47,0.0,2024-07-14,Online,hyderabad,2868.49,7.0
2420,Kids,Basketball,Zoom Freak,9,0.0,6110.030000000001,1.02,0.0,2024-04-11,Online,hyderbad,1664.6,4.0
2421,Women,Running,React Infinity,M,2.0,8136.39,0.0,16272.78,2025-03-10,Retail,pune,3398.15,3.0
2422,Kids,Soccer,Tiempo Legend,,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,mumbai,3044.66,
2025,Kids,Training,Flex Trainer,11,0.0,4554.97,0.0,0.0,2025-03-05,Retail,hyderbad,2802.1,3.0
2424,Women,Basketball,Air Jordan,10,0.0,7634.65,0.0,0.0,,Online,kolkata,1749.8,
2425,Kids,Training,ZoomX Invincible,XL,0.0,6110.030000000001,0.38,0.0,,Online,bengaluru,3058.78,
2426,Kids,Lifestyle,Dunk Low,M,0.0,2278.67,0.56,0.0,,Retail,pune,-72.52,
2427,Men,Running,Pegasus Turbo,7,0.0,2904.11,0.0,0.0,2025-06-13,Online,delhi,1683.98,6.0
2428,Kids,Basketball,Kyrie Flytrap,12,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,mumbai,427.51,
2429,Kids,Lifestyle,Dunk Low,L,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,550.48,
2430,Women,Soccer,Tiempo Legend,12,3.0,6110.030000000001,0.1,18311.759910000004,,Online,pune,215.3,
2431,Women,Lifestyle,Blazer Mid,L,1.0,6110.030000000001,0.0,6110.030000000001,,Online,hyderabad,1627.78,
2432,Women,Basketball,Zoom Freak,L,1.0,3036.61,0.86,3010.495154,2024-10-26,Online,mumbai,3754.3,10.0
2433,Men,Basketball,Zoom Freak,,4.0,7154.83,0.0,28619.32,,Retail,pune,-620.53,
2435,Kids,Lifestyle,Waffle One,XL,0.0,5853.58,0.0,0.0,2024-04-01,Retail,kolkata,2378.82,4.0
2436,Kids,Basketball,LeBron 20,8,0.0,6110.030000000001,0.81,0.0,,Online,bengaluru,2213.84,
2437,Women,Running,Pegasus Turbo,XL,3.0,6110.030000000001,0.53,18232.940523000005,,Retail,hyderbad,-281.42,
2438,Men,Training,Metcon 7,8,0.0,6110.030000000001,0.0,0.0,2024-11-24,Retail,mumbai,2965.39,11.0
2441,Women,Training,Metcon 7,XL,0.0,6110.030000000001,1.11,0.0,,Retail,pune,-219.02,
2442,Men,Soccer,Tiempo Legend,L,0.0,6110.030000000001,0.04,0.0,,Online,mumbai,3083.26,
2443,Women,Basketball,LeBron 20,M,1.0,6271.66,0.0,6271.66,,Retail,mumbai,2449.43,
2444,Women,Lifestyle,Blazer Mid,XL,3.0,3676.04,0.0,11028.119999999999,2025-05-25,Retail,pune,1621.74,5.0
2445,Women,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,141.93,
2446,Men,Soccer,Mercurial Superfly,,0.0,8062.11,0.0,0.0,,Online,kolkata,3198.97,
2447,Kids,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.0,0.0,2024-05-04,Online,kolkata,1291.8,5.0
2003,Women,Lifestyle,Waffle One,XL,2.0,8516.45,0.22,16995.427620000002,2023-09-30,Online,kolkata,1764.52,9.0
2450,Men,Basketball,Air Jordan,12,0.0,7520.63,0.0,0.0,,Online,kolkata,1786.43,
2451,Kids,Soccer,Premier III,,2.0,6110.030000000001,0.54,12154.071676000001,2023-11-04,Online,mumbai,2233.57,11.0
2452,Men,Lifestyle,Dunk Low,XL,0.0,8780.66,0.0,0.0,,Online,bangalore,176.96,
2453,Women,Running,React Infinity,M,0.0,9344.52,0.0,0.0,,Online,pune,387.79,
2454,Women,Soccer,Tiempo Legend,XL,0.0,6110.030000000001,0.19,0.0,,Online,bangalore,3100.44,
2455,Women,Training,Metcon 7,,0.0,4071.46,0.0,0.0,,Retail,delhi,2003.31,
2456,Women,Soccer,Premier III,M,0.0,4254.68,0.0,0.0,2025-03-15,Retail,kolkata,3498.64,3.0
2457,Women,Soccer,Mercurial Superfly,,0.0,8206.22,0.0,0.0,,Retail,bangalore,2443.4,
2458,Kids,Soccer,Phantom GT,,0.0,6110.030000000001,0.0,0.0,2023-12-20,Retail,pune,573.21,12.0
2459,Kids,Basketball,Air Jordan,M,0.0,3572.52,0.0,0.0,2024-04-20,Retail,kolkata,-404.04,4.0
2460,Women,Basketball,Zoom Freak,XL,2.0,5482.96,0.35,10927.53928,2024-11-04,Online,kolkata,-823.8,11.0
2461,Women,Basketball,LeBron 20,L,0.0,3939.92,0.63,0.0,,Online,pune,3146.03,
2462,Men,Basketball,Zoom Freak,8,0.0,4468.7,0.49,0.0,2025-01-23,Retail,pune,2143.6,1.0
2037,Women,Running,React Infinity,XL,0.0,6110.030000000001,0.0,0.0,,Online,delhi,438.39,
2464,Women,Lifestyle,Blazer Mid,XL,3.0,2699.59,0.0,8098.77,2024-06-30,Retail,hyderabad,3507.56,6.0
2465,Kids,Lifestyle,Blazer Mid,7,1.0,7814.02,0.0,7814.02,,Retail,pune,684.07,
2467,Kids,Training,SuperRep Go,M,1.0,8484.82,0.0,8484.82,2023-11-05,Online,mumbai,1899.54,11.0
2468,Women,Soccer,Phantom GT,7,0.0,6012.23,0.62,0.0,,Retail,bengaluru,-1113.25,
2469,Men,Training,Metcon 7,XL,4.0,6110.030000000001,1.08,24176.166704000003,2025-05-21,Retail,mumbai,-279.26,5.0
2470,Men,Soccer,Mercurial Superfly,L,0.0,6110.030000000001,0.0,0.0,,Online,delhi,1099.17,
2471,Men,Basketball,Kyrie Flytrap,L,0.0,4527.64,0.0,0.0,,Retail,pune,464.96,
2472,Men,Basketball,LeBron 20,L,0.0,2255.65,0.0,0.0,,Online,mumbai,560.7,
2473,Men,Training,ZoomX Invincible,,0.0,8752.02,0.0,0.0,,Retail,pune,283.56,
2474,Kids,Training,Metcon 7,M,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,115.11,
2475,Men,Running,Free RN,L,2.0,6110.030000000001,1.06,12090.527364000001,2025-01-07,Online,bengaluru,3885.97,1.0
2476,Men,Soccer,Premier III,M,0.0,6110.030000000001,1.09,0.0,,Retail,pune,-627.07,
2477,Women,Training,ZoomX Invincible,M,0.0,5923.67,0.0,0.0,,Online,hyderbad,-177.68,
2478,Women,Soccer,Mercurial Superfly,,2.0,6110.030000000001,0.62,12144.295628000002,,Online,pune,-223.4,
2479,Women,Running,Air Zoom,,0.0,2708.99,0.0,0.0,,Online,delhi,952.78,
2480,Men,Basketball,Kyrie Flytrap,M,0.0,6110.030000000001,0.0,0.0,,Retail,pune,25.18,
2481,Women,Soccer,Premier III,7,1.0,9145.37,0.07,9138.968241,,Online,pune,1755.19,
2482,Men,Lifestyle,Air Force 1,XL,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,2642.8,
2484,Men,Soccer,Mercurial Superfly,10,0.0,5308.26,1.03,0.0,,Retail,bangalore,1189.82,
2485,Kids,Running,Air Zoom,M,0.0,9307.2,0.0,0.0,,Online,hyderabad,16.06,
2486,Kids,Soccer,Mercurial Superfly,M,0.0,6110.030000000001,0.33,0.0,,Retail,hyd,1332.57,
2487,Men,Running,Air Zoom,L,3.0,5881.13,0.8,17502.242879999998,2025-03-31,Online,hyderbad,2108.4,3.0
2488,Kids,Running,Free RN,6,4.0,6387.51,0.0,25550.04,,Retail,kolkata,300.76,
2489,Men,Lifestyle,Air Force 1,,4.0,6110.030000000001,0.18,24396.127784,,Retail,hyderbad,1415.34,
2490,Women,Soccer,Premier III,L,3.0,5015.19,0.75,14932.728225,,Online,hyderbad,-494.53,
2491,Kids,Soccer,Phantom GT,M,0.0,8998.44,0.0,0.0,,Online,bengaluru,-432.44,
2492,Kids,Basketball,LeBron 20,L,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,473.22,
2493,Women,Soccer,Premier III,,3.0,6042.94,0.0,18128.82,,Retail,kolkata,1659.75,
2494,Kids,Lifestyle,Dunk Low,,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,mumbai,1007.7,
2495,Kids,Basketball,LeBron 20,,3.0,6110.030000000001,1.11,18126.626001000004,,Retail,bangalore,36.16,
2496,Kids,Running,React Infinity,M,2.0,4110.72,0.32,8195.131392000001,,Retail,bengaluru,3894.95,
2497,Kids,Basketball,Air Jordan,XL,1.0,6110.030000000001,0.0,6110.030000000001,2023-11-29,Online,mumbai,2592.98,11.0
2498,Kids,Training,ZoomX Invincible,,0.0,6110.030000000001,0.0,0.0,,Retail,pune,1574.98,
2499,Women,Soccer,Premier III,L,0.0,8347.87,0.0,0.0,2024-06-07,Retail,hyderbad,1488.3,6.0
2500,Kids,Running,Pegasus Turbo,,0.0,6110.030000000001,0.99,0.0,,Online,bengaluru,3100.16,
2501,Women,Lifestyle,Air Force 1,L,0.0,6453.36,0.0,0.0,,Retail,kolkata,2321.06,
2502,Women,Basketball,Kyrie Flytrap,M,0.0,6110.030000000001,0.0,0.0,2023-09-10,Retail,mumbai,2412.82,9.0
2504,Men,Basketball,Zoom Freak,,3.0,6110.030000000001,0.0,18330.090000000004,,Online,hyderbad,-278.07,
2505,Women,Running,Free RN,9,0.0,6110.030000000001,1.11,0.0,,Online,bengaluru,3748.24,
2506,Men,Training,SuperRep Go,,0.0,2225.73,0.0,0.0,,Online,delhi,276.63,
2507,Men,Soccer,Phantom GT,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-03-13,Retail,hyderbad,2116.53,3.0
2508,Kids,Soccer,Premier III,XL,1.0,6110.030000000001,1.16,6039.153652,,Retail,kolkata,1811.51,
2509,Men,Running,React Infinity,L,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,1086.09,
2510,Kids,Running,React Infinity,,0.0,2165.14,0.36,0.0,,Online,mumbai,3012.1,
2512,Men,Training,Metcon 7,M,0.0,6110.96,0.0,0.0,,Online,kolkata,3074.69,
2513,Women,Basketball,Zoom Freak,XL,4.0,9848.8,0.0,39395.2,,Online,pune,2764.66,
2514,Kids,Basketball,Air Jordan,M,1.0,6110.030000000001,0.0,6110.030000000001,,Online,bengaluru,1790.41,
2515,Women,Training,SuperRep Go,,1.0,7532.24,0.0,7532.24,,Retail,pune,1060.53,
2516,Kids,Running,React Infinity,,0.0,6110.030000000001,0.0,0.0,2024-01-21,Online,pune,157.65,1.0
2517,Men,Lifestyle,Air Force 1,7,1.0,3059.89,0.0,3059.89,,Online,hyderbad,1968.82,
2518,Women,Basketball,Air Jordan,L,0.0,6110.030000000001,1.03,0.0,2024-07-03,Retail,delhi,-703.61,7.0
2519,Women,Running,React Infinity,L,0.0,9701.72,0.0,0.0,2024-11-10,Online,hyd,-835.82,11.0
2520,Kids,Soccer,Mercurial Superfly,,0.0,6110.030000000001,0.14,0.0,,Online,bengaluru,-945.88,
2521,Kids,Lifestyle,Blazer Mid,M,4.0,3645.35,0.0,14581.4,,Online,kolkata,3265.83,
2522,Men,Running,Pegasus Turbo,XL,4.0,6243.91,0.0,24975.64,2024-02-13,Retail,kolkata,-199.13,2.0
2523,Men,Basketball,LeBron 20,M,0.0,7007.6,0.0,0.0,,Retail,kolkata,2068.49,
2524,Women,Lifestyle,Air Force 1,XL,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,997.53,
2525,Women,Training,Metcon 7,XL,2.0,6110.030000000001,0.0,12220.060000000001,2025-02-18,Retail,kolkata,3453.18,2.0
2526,Kids,Lifestyle,Waffle One,10,1.0,6110.030000000001,0.0,6110.030000000001,2024-08-01,Retail,hyderabad,3188.07,8.0
2527,Men,Lifestyle,Air Force 1,XL,0.0,7408.91,0.0,0.0,2024-03-18,Online,delhi,-138.78,3.0
2528,Women,Training,ZoomX Invincible,11,2.0,6110.030000000001,0.0,12220.060000000001,,Online,delhi,134.1,
2529,Men,Running,React Infinity,XL,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,3008.62,
2530,Women,Lifestyle,Dunk Low,M,2.0,4357.79,0.0,8715.58,,Retail,mumbai,3936.13,
2531,Men,Soccer,Premier III,XL,0.0,6110.030000000001,0.0,0.0,,Online,hyderabad,2875.41,
2532,Men,Soccer,Tiempo Legend,L,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,72.78,
2533,Women,Training,Flex Trainer,L,0.0,6110.030000000001,1.02,0.0,2024-01-31,Online,mumbai,2155.46,1.0
2534,Women,Training,SuperRep Go,M,0.0,6110.030000000001,0.0,0.0,,Online,pune,506.26,
2535,Men,Soccer,Tiempo Legend,XL,2.0,2786.84,0.21,5561.975272000001,,Online,mumbai,3345.36,
2536,Kids,Running,Air Zoom,M,0.0,2221.78,0.55,0.0,,Retail,delhi,-1091.66,
2537,Women,Lifestyle,Waffle One,M,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,2596.8,
2538,Men,Lifestyle,Waffle One,,2.0,9701.24,0.0,19402.48,,Retail,kolkata,223.82,
2539,Women,Running,Free RN,L,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,3748.73,
2540,Women,Lifestyle,Air Force 1,L,0.0,8794.64,0.0,0.0,2025-01-09,Online,mumbai,-938.07,1.0
